Fecha,Producto,Vendedor,Region,Unidades,Ingresos,Costo,Utilidad,ID_Venta,Año_Mes
2023-08-09,Mouse,Pedro,Este,13,389.87,220.89,168.98,662,2023-08
2023-08-09,Teclado,Pedro,Norte,6,479.94,278.95,200.99,663,2023-08
2023-08-10,Laptop,María,Sur,17,15299.83,6157.13,9142.7,664,2023-08
2023-08-10,Mouse,Luis,Norte,13,389.87,208.5,181.37,665,2023-08
2023-08-10,Teclado,María,Norte,19,1519.81,623.68,896.13,666,2023-08
2023-08-11,Laptop,Pedro,Sur,19,17099.81,8717.0,8382.81,667,2023-08
2023-08-11,Mouse,Carlos,Oeste,10,299.9,137.21,162.69,668,2023-08
2023-08-11,Teclado,Ana,Norte,3,239.97,110.71,129.26,669,2023-08
2023-08-12,Laptop,Luis,Este,14,12599.86,5929.39,6670.47,670,2023-08
2023-08-12,Mouse,Luis,Norte,19,569.81,298.73,271.08,671,2023-08
2023-08-12,Teclado,María,Sur,5,399.95,186.7,213.25,672,2023-08
2023-08-13,Laptop,Luis,Sur,5,4499.95,2459.4,2040.55,673,2023-08
2023-08-13,Mouse,Pedro,Sur,17,509.83,245.18,264.65,674,2023-08
2023-08-13,Teclado,Pedro,Oeste,10,799.9,330.9,469.0,675,2023-08
2023-08-14,Laptop,María,Norte,5,4499.95,2505.36,1994.59,676,2023-08
2023-08-14,Mouse,Pedro,Oeste,4,119.96,54.84,65.12,677,2023-08
2023-08-14,Teclado,Carlos,Oeste,6,479.94,233.52,246.42,678,2023-08
2023-08-15,Laptop,María,Sur,4,3599.96,1933.5,1666.46,679,2023-08
2023-08-15,Mouse,Carlos,Sur,7,209.93,97.93,112.0,680,2023-08
2023-08-15,Teclado,Ana,Oeste,7,559.93,230.31,329.62,681,2023-08
2023-08-16,Laptop,Carlos,Norte,18,16199.82,7691.42,8508.4,682,2023-08
2023-08-16,Mouse,Ana,Este,3,89.97,52.98,36.99,683,2023-08
2023-08-16,Teclado,Ana,Oeste,1,79.99,42.26,37.73,684,2023-08
2023-08-17,Laptop,Carlos,Norte,4,3599.96,1923.44,1676.52,685,2023-08
2023-08-17,Mouse,María,Sur,6,179.94,94.73,85.21,686,2023-08
2023-08-17,Teclado,Pedro,Sur,9,719.91,316.62,403.29,687,2023-08
2023-08-18,Laptop,Pedro,Norte,14,12599.86,6094.13,6505.73,688,2023-08
2023-08-18,Mouse,Ana,Este,12,359.88,198.0,161.88,689,2023-08
2023-08-18,Teclado,Ana,Sur,4,319.96,134.47,185.49,690,2023-08
2023-08-19,Laptop,María,Sur,12,10799.88,4920.11,5879.77,691,2023-08
2023-08-19,Mouse,Luis,Sur,10,299.9,136.53,163.37,692,2023-08
2023-08-19,Teclado,Carlos,Norte,7,559.93,272.35,287.58,693,2023-08
2023-08-20,Laptop,Ana,Oeste,3,2699.97,1609.38,1090.59,694,2023-08
2023-08-20,Mouse,Pedro,Sur,14,419.86,173.61,246.25,695,2023-08
2023-08-20,Teclado,María,Oeste,10,799.9,402.94,396.96,696,2023-08
2023-08-21,Laptop,Carlos,Este,16,14399.84,6276.5,8123.34,697,2023-08
2023-08-21,Mouse,María,Sur,16,479.84,285.09,194.75,698,2023-08
2023-08-21,Teclado,Carlos,Sur,10,799.9,338.09,461.81,699,2023-08
2023-08-22,Laptop,Carlos,Este,13,11699.87,5624.36,6075.51,700,2023-08
2023-08-22,Mouse,Ana,Sur,6,179.94,98.53,81.41,701,2023-08
2023-08-22,Teclado,María,Oeste,12,959.88,519.21,440.67,702,2023-08
2023-08-23,Laptop,María,Norte,9,8099.91,3924.78,4175.13,703,2023-08
2023-08-23,Mouse,Pedro,Oeste,13,389.87,182.97,206.9,704,2023-08
2023-08-23,Teclado,Pedro,Norte,4,319.96,153.43,166.53,705,2023-08
2023-08-24,Laptop,Ana,Norte,11,9899.89,4483.22,5416.67,706,2023-08
2023-08-24,Mouse,Ana,Oeste,18,539.82,238.1,301.72,707,2023-08
2023-08-24,Teclado,Luis,Oeste,11,879.89,436.96,442.93,708,2023-08
2023-08-25,Laptop,Pedro,Oeste,4,3599.96,1633.33,1966.63,709,2023-08
2023-08-25,Mouse,Carlos,Oeste,18,539.82,246.96,292.86,710,2023-08
2023-08-25,Teclado,María,Este,1,79.99,42.5,37.49,711,2023-08
2023-08-26,Laptop,Ana,Sur,7,6299.93,3740.32,2559.61,712,2023-08
2023-08-26,Mouse,María,Norte,6,179.94,93.7,86.24,713,2023-08
2023-08-26,Teclado,María,Oeste,15,1199.85,498.41,701.44,714,2023-08
2023-08-27,Laptop,Luis,Oeste,18,16199.82,6724.82,9475.0,715,2023-08
2023-08-27,Mouse,Pedro,Oeste,11,329.89,194.73,135.16,716,2023-08
2023-08-27,Teclado,Ana,Este,15,1199.85,551.28,648.57,717,2023-08
2023-08-28,Laptop,María,Oeste,16,14399.84,6025.09,8374.75,718,2023-08
2023-08-28,Mouse,Ana,Oeste,7,209.93,109.12,100.81,719,2023-08
2023-08-28,Teclado,Carlos,Oeste,10,799.9,419.73,380.17,720,2023-08
2023-08-29,Laptop,Luis,Sur,12,10799.88,5720.71,5079.17,721,2023-08
2023-08-29,Mouse,Carlos,Este,14,419.86,190.4,229.46,722,2023-08
2023-08-29,Teclado,Ana,Oeste,5,399.95,161.19,238.76,723,2023-08
2023-08-30,Laptop,Ana,Norte,18,16199.82,9606.54,6593.28,724,2023-08
2023-08-30,Mouse,Pedro,Norte,5,149.95,67.5,82.45,725,2023-08
2023-08-30,Teclado,María,Norte,3,239.97,128.43,111.54,726,2023-08
2023-08-31,Laptop,María,Este,5,4499.95,2435.94,2064.01,727,2023-08
2023-08-31,Mouse,Carlos,Este,17,509.83,266.13,243.7,728,2023-08
2023-08-31,Teclado,Luis,Norte,19,1519.81,703.04,816.77,729,2023-08
2023-09-01,Laptop,María,Oeste,19,17099.81,7767.06,9332.75,730,2023-09
2023-09-01,Mouse,Pedro,Este,12,359.88,186.97,172.91,731,2023-09
2023-09-01,Teclado,Carlos,Norte,9,719.91,412.67,307.24,732,2023-09
2023-09-02,Laptop,Carlos,Norte,1,899.99,530.41,369.58,733,2023-09
2023-09-02,Mouse,Pedro,Oeste,18,539.82,227.36,312.46,734,2023-09
2023-09-02,Teclado,Luis,Sur,4,319.96,137.89,182.07,735,2023-09
2023-09-03,Laptop,Pedro,Este,10,8999.9,5300.47,3699.43,736,2023-09
2023-09-03,Mouse,Luis,Oeste,7,209.93,114.9,95.03,737,2023-09
2023-09-03,Teclado,Pedro,Norte,1,79.99,46.12,33.87,738,2023-09
2023-09-04,Laptop,Pedro,Norte,17,15299.83,6739.98,8559.85,739,2023-09
2023-09-04,Mouse,Ana,Oeste,2,59.98,31.04,28.94,740,2023-09
2023-09-04,Teclado,Carlos,Este,11,879.89,475.34,404.55,741,2023-09
2023-09-05,Laptop,Pedro,Sur,9,8099.91,4341.73,3758.18,742,2023-09
2023-09-05,Mouse,Pedro,Sur,7,209.93,101.11,108.82,743,2023-09
2023-09-05,Teclado,María,Norte,17,1359.83,548.12,811.71,744,2023-09
2023-09-06,Laptop,Carlos,Este,17,15299.83,7903.67,7396.16,745,2023-09
2023-09-06,Mouse,María,Sur,2,59.98,27.03,32.95,746,2023-09
2023-09-06,Teclado,Carlos,Este,6,479.94,235.2,244.74,747,2023-09
2023-09-07,Laptop,María,Este,14,12599.86,7453.02,5146.84,748,2023-09
2023-09-07,Mouse,Pedro,Norte,6,179.94,86.34,93.6,749,2023-09
2023-09-07,Teclado,Pedro,Sur,2,159.98,90.86,69.12,750,2023-09
2023-09-08,Laptop,Ana,Oeste,1,899.99,393.93,506.06,751,2023-09
2023-09-08,Mouse,María,Norte,10,299.9,160.29,139.61,752,2023-09
2023-09-08,Teclado,Luis,Sur,5,399.95,238.13,161.82,753,2023-09
2023-09-09,Laptop,Ana,Sur,2,1799.98,756.67,1043.31,754,2023-09
2023-09-09,Mouse,María,Sur,16,479.84,192.73,287.11,755,2023-09
2023-09-09,Teclado,María,Sur,2,159.98,77.86,82.12,756,2023-09
2023-09-10,Laptop,Ana,Sur,10,8999.9,3766.68,5233.22,757,2023-09
2023-09-10,Mouse,Pedro,Este,2,59.98,32.97,27.01,758,2023-09
2023-09-10,Teclado,María,Norte,16,1279.84,746.03,533.81,759,2023-09
2023-09-11,Laptop,Pedro,Este,16,14399.84,7009.9,7389.94,760,2023-09
2023-09-11,Mouse,Ana,Oeste,19,569.81,257.41,312.4,761,2023-09
2023-09-11,Teclado,Pedro,Sur,7,559.93,272.62,287.31,762,2023-09
2023-09-12,Laptop,Carlos,Norte,12,10799.88,5882.58,4917.3,763,2023-09
2023-09-12,Mouse,Luis,Sur,15,449.85,180.75,269.1,764,2023-09
2023-09-12,Teclado,María,Norte,8,639.92,331.41,308.51,765,2023-09
2023-09-13,Laptop,Luis,Este,6,5399.94,2822.32,2577.62,766,2023-09
2023-09-13,Mouse,Pedro,Norte,10,299.9,158.21,141.69,767,2023-09
2023-09-13,Teclado,María,Oeste,3,239.97,107.6,132.37,768,2023-09
2023-09-14,Laptop,Pedro,Oeste,19,17099.81,9281.96,7817.85,769,2023-09
2023-09-14,Mouse,Carlos,Norte,17,509.83,213.25,296.58,770,2023-09
2023-09-14,Teclado,Ana,Norte,7,559.93,246.29,313.64,771,2023-09
2023-09-15,Laptop,María,Norte,4,3599.96,2071.76,1528.2,772,2023-09
2023-09-15,Mouse,Carlos,Norte,14,419.86,229.98,189.88,773,2023-09
2023-09-15,Teclado,Carlos,Oeste,15,1199.85,483.24,716.61,774,2023-09
2023-09-16,Laptop,María,Sur,8,7199.92,3237.63,3962.29,775,2023-09
2023-09-16,Mouse,Pedro,Norte,15,449.85,199.23,250.62,776,2023-09
2023-09-16,Teclado,Carlos,Norte,14,1119.86,508.6,611.26,777,2023-09
2023-09-17,Laptop,Luis,Oeste,9,8099.91,3641.01,4458.9,778,2023-09
2023-09-17,Mouse,Carlos,Oeste,8,239.92,98.97,140.95,779,2023-09
2023-09-17,Teclado,Pedro,Este,17,1359.83,668.75,691.08,780,2023-09
2023-09-18,Laptop,Pedro,Norte,2,1799.98,983.77,816.21,781,2023-09
2023-09-18,Mouse,Luis,Este,3,89.97,46.91,43.06,782,2023-09
2023-09-18,Teclado,Carlos,Oeste,8,639.92,342.08,297.84,783,2023-09
2023-09-19,Laptop,Pedro,Oeste,12,10799.88,4495.23,6304.65,784,2023-09
2023-09-19,Mouse,María,Sur,1,29.99,17.7,12.29,785,2023-09
2023-09-19,Teclado,Ana,Norte,10,799.9,454.1,345.8,786,2023-09
2023-09-20,Laptop,Ana,Este,3,2699.97,1514.73,1185.24,787,2023-09
2023-09-20,Mouse,Ana,Oeste,6,179.94,101.59,78.35,788,2023-09
2023-09-20,Teclado,Carlos,Oeste,7,559.93,328.42,231.51,789,2023-09
2023-09-21,Laptop,Luis,Este,18,16199.82,8243.29,7956.53,790,2023-09
2023-09-21,Mouse,Pedro,Sur,11,329.89,145.17,184.72,791,2023-09
2023-09-21,Teclado,María,Oeste,19,1519.81,795.4,724.41,792,2023-09
2023-09-22,Laptop,María,Norte,5,4499.95,2468.57,2031.38,793,2023-09
2023-09-22,Mouse,Carlos,Oeste,19,569.81,312.02,257.79,794,2023-09
2023-09-22,Teclado,Ana,Norte,11,879.89,443.72,436.17,795,2023-09
2023-09-23,Laptop,Carlos,Este,12,10799.88,4467.82,6332.06,796,2023-09
2023-09-23,Mouse,Luis,Norte,10,299.9,142.22,157.68,797,2023-09
2023-09-23,Teclado,Luis,Este,8,639.92,373.81,266.11,798,2023-09
2023-09-24,Laptop,Pedro,Norte,9,8099.91,4186.76,3913.15,799,2023-09
2023-09-24,Mouse,Pedro,Este,4,119.96,60.9,59.06,800,2023-09
2023-09-24,Teclado,Luis,Norte,5,399.95,181.49,218.46,801,2023-09
2023-09-25,Laptop,Luis,Sur,8,7199.92,3410.53,3789.39,802,2023-09
2023-09-25,Mouse,Luis,Norte,9,269.91,156.3,113.61,803,2023-09
2023-09-25,Teclado,Carlos,Norte,15,1199.85,639.87,559.98,804,2023-09
2023-09-26,Laptop,Luis,Sur,15,13499.85,7525.86,5973.99,805,2023-09
2023-09-26,Mouse,María,Oeste,16,479.84,235.54,244.3,806,2023-09
2023-09-26,Teclado,Ana,Oeste,14,1119.86,589.1,530.76,807,2023-09
2023-09-27,Laptop,Luis,Norte,8,7199.92,3237.64,3962.28,808,2023-09
2023-09-27,Mouse,Ana,Sur,18,539.82,292.09,247.73,809,2023-09
2023-09-27,Teclado,Carlos,Norte,10,799.9,388.37,411.53,810,2023-09
2023-09-28,Laptop,Ana,Este,6,5399.94,2637.92,2762.02,811,2023-09
2023-09-28,Mouse,Carlos,Este,12,359.88,190.69,169.19,812,2023-09
2023-09-28,Teclado,María,Norte,2,159.98,93.95,66.03,813,2023-09
2023-09-29,Laptop,Carlos,Oeste,7,6299.93,2600.62,3699.31,814,2023-09
2023-09-29,Mouse,Carlos,Oeste,16,479.84,271.08,208.76,815,2023-09
2023-09-29,Teclado,Pedro,Norte,3,239.97,110.02,129.95,816,2023-09
2023-09-30,Laptop,Luis,Norte,13,11699.87,5718.71,5981.16,817,2023-09
2023-09-30,Mouse,Luis,Este,3,89.97,36.38,53.59,818,2023-09
2023-09-30,Teclado,María,Oeste,18,1439.82,662.62,777.2,819,2023-09
2023-10-01,Laptop,María,Norte,11,9899.89,4955.15,4944.74,820,2023-10
2023-10-01,Mouse,Luis,Este,8,239.92,98.66,141.26,821,2023-10
2023-10-01,Teclado,Pedro,Oeste,6,479.94,239.12,240.82,822,2023-10
2023-10-02,Laptop,Luis,Sur,1,899.99,526.87,373.12,823,2023-10
2023-10-02,Mouse,Pedro,Este,1,29.99,12.63,17.36,824,2023-10
2023-10-02,Teclado,María,Oeste,8,639.92,353.8,286.12,825,2023-10
2023-10-03,Laptop,Ana,Oeste,5,4499.95,2168.68,2331.27,826,2023-10
2023-10-03,Mouse,María,Este,16,479.84,254.81,225.03,827,2023-10
2023-10-03,Teclado,María,Sur,11,879.89,397.75,482.14,828,2023-10
2023-10-04,Laptop,Carlos,Este,5,4499.95,1943.52,2556.43,829,2023-10
2023-10-04,Mouse,Carlos,Oeste,4,119.96,51.83,68.13,830,2023-10
2023-10-04,Teclado,Carlos,Norte,6,479.94,198.74,281.2,831,2023-10
2023-10-05,Laptop,Carlos,Norte,14,12599.86,5507.77,7092.09,832,2023-10
2023-10-05,Mouse,Pedro,Este,19,569.81,303.62,266.19,833,2023-10
2023-10-05,Teclado,Luis,Oeste,9,719.91,414.91,305.0,834,2023-10
2023-10-06,Laptop,Ana,Norte,12,10799.88,6078.44,4721.44,835,2023-10
2023-10-06,Mouse,María,Oeste,11,329.89,177.16,152.73,836,2023-10
2023-10-06,Teclado,Pedro,Este,14,1119.86,472.68,647.18,837,2023-10
2023-10-07,Laptop,Ana,Norte,16,14399.84,6592.79,7807.05,838,2023-10
2023-10-07,Mouse,Pedro,Oeste,1,29.99,13.85,16.14,839,2023-10
2023-10-07,Teclado,Pedro,Norte,13,1039.87,467.93,571.94,840,2023-10
2023-10-08,Laptop,María,Este,13,11699.87,5885.05,5814.82,841,2023-10
2023-10-08,Mouse,Luis,Oeste,2,59.98,30.42,29.56,842,2023-10
2023-10-08,Teclado,Carlos,Norte,4,319.96,150.82,169.14,843,2023-10
2023-10-09,Laptop,Luis,Este,6,5399.94,2542.06,2857.88,844,2023-10
2023-10-09,Mouse,María,Norte,5,149.95,84.83,65.12,845,2023-10
2023-10-09,Teclado,María,Norte,3,239.97,133.87,106.1,846,2023-10
2023-10-10,Laptop,María,Sur,1,899.99,415.4,484.59,847,2023-10
2023-10-10,Mouse,Ana,Sur,4,119.96,69.91,50.05,848,2023-10
2023-10-10,Teclado,Luis,Este,2,159.98,94.48,65.5,849,2023-10
2023-10-11,Laptop,Luis,Sur,5,4499.95,2094.05,2405.9,850,2023-10
2023-10-11,Mouse,Pedro,Este,3,89.97,42.37,47.6,851,2023-10
2023-10-11,Teclado,Pedro,Sur,9,719.91,360.77,359.14,852,2023-10
2023-10-12,Laptop,Pedro,Norte,6,5399.94,3176.38,2223.56,853,2023-10
2023-10-12,Mouse,María,Este,18,539.82,310.54,229.28,854,2023-10
2023-10-12,Teclado,Luis,Este,6,479.94,201.82,278.12,855,2023-10
2023-10-13,Laptop,María,Norte,19,17099.81,8183.05,8916.76,856,2023-10
2023-10-13,Mouse,Ana,Este,12,359.88,183.78,176.1,857,2023-10
2023-10-13,Teclado,Pedro,Este,11,879.89,440.5,439.39,858,2023-10
2023-10-14,Laptop,María,Sur,2,1799.98,789.78,1010.2,859,2023-10
2023-10-14,Mouse,María,Este,15,449.85,257.21,192.64,860,2023-10
2023-10-14,Teclado,Ana,Oeste,12,959.88,513.91,445.97,861,2023-10
2023-10-15,Laptop,Carlos,Norte,12,10799.88,6129.81,4670.07,862,2023-10
2023-10-15,Mouse,Luis,Sur,9,269.91,154.32,115.59,863,2023-10
2023-10-15,Teclado,Carlos,Sur,2,159.98,87.94,72.04,864,2023-10
2023-10-16,Laptop,Pedro,Oeste,3,2699.97,1317.16,1382.81,865,2023-10
2023-10-16,Mouse,María,Norte,12,359.88,187.9,171.98,866,2023-10
2023-10-16,Teclado,Ana,Norte,16,1279.84,552.98,726.86,867,2023-10
2023-10-17,Laptop,Ana,Sur,1,899.99,481.25,418.74,868,2023-10
2023-10-17,Mouse,Luis,Este,3,89.97,39.21,50.76,869,2023-10
2023-10-17,Teclado,Carlos,Sur,2,159.98,86.2,73.78,870,2023-10
2023-10-18,Laptop,Luis,Norte,9,8099.91,3611.91,4488.0,871,2023-10
2023-10-18,Mouse,María,Oeste,19,569.81,241.32,328.49,872,2023-10
2023-10-18,Teclado,Luis,Sur,15,1199.85,519.6,680.25,873,2023-10
2023-10-19,Laptop,Ana,Norte,18,16199.82,6486.38,9713.44,874,2023-10
2023-10-19,Mouse,Ana,Sur,11,329.89,179.38,150.51,875,2023-10
2023-10-19,Teclado,Pedro,Este,16,1279.84,699.41,580.43,876,2023-10
2023-10-20,Laptop,Pedro,Sur,17,15299.83,7695.61,7604.22,877,2023-10
2023-10-20,Mouse,María,Sur,5,149.95,64.82,85.13,878,2023-10
2023-10-20,Teclado,Carlos,Norte,12,959.88,399.99,559.89,879,2023-10
2023-10-21,Laptop,Luis,Norte,11,9899.89,3997.83,5902.06,880,2023-10
2023-10-21,Mouse,María,Norte,15,449.85,194.85,255.0,881,2023-10
2023-10-21,Teclado,Pedro,Sur,3,239.97,138.74,101.23,882,2023-10
2023-10-22,Laptop,Luis,Este,1,899.99,403.47,496.52,883,2023-10
2023-10-22,Mouse,Pedro,Oeste,16,479.84,225.93,253.91,884,2023-10
2023-10-22,Teclado,Luis,Oeste,2,159.98,67.36,92.62,885,2023-10
2023-10-23,Laptop,Carlos,Norte,2,1799.98,800.04,999.94,886,2023-10
2023-10-23,Mouse,María,Norte,3,89.97,45.33,44.64,887,2023-10
2023-10-23,Teclado,Luis,Sur,8,639.92,333.75,306.17,888,2023-10
2023-10-24,Laptop,Ana,Oeste,15,13499.85,6062.38,7437.47,889,2023-10
2023-10-24,Mouse,Ana,Norte,7,209.93,86.4,123.53,890,2023-10
2023-10-24,Teclado,Luis,Este,6,479.94,229.51,250.43,891,2023-10
2023-10-25,Laptop,Luis,Este,9,8099.91,3619.37,4480.54,892,2023-10
2023-10-25,Mouse,Luis,Norte,1,29.99,13.31,16.68,893,2023-10
2023-10-25,Teclado,Ana,Norte,8,639.92,378.82,261.1,894,2023-10
2023-10-26,Laptop,Ana,Oeste,3,2699.97,1412.79,1287.18,895,2023-10
2023-10-26,Mouse,Luis,Oeste,4,119.96,61.34,58.62,896,2023-10
2023-10-26,Teclado,Pedro,Sur,15,1199.85,579.71,620.14,897,2023-10
2023-10-27,Laptop,Pedro,Oeste,6,5399.94,2623.23,2776.71,898,2023-10
2023-10-27,Mouse,Carlos,Este,15,449.85,228.61,221.24,899,2023-10
2023-10-27,Teclado,María,Este,3,239.97,129.41,110.56,900,2023-10
2023-10-28,Laptop,Pedro,Norte,14,12599.86,6809.33,5790.53,901,2023-10
2023-10-28,Mouse,Ana,Oeste,14,419.86,182.36,237.5,902,2023-10
2023-10-28,Teclado,Pedro,Sur,4,319.96,159.99,159.97,903,2023-10
2023-10-29,Laptop,Carlos,Este,12,10799.88,5209.77,5590.11,904,2023-10
2023-10-29,Mouse,Carlos,Este,17,509.83,292.7,217.13,905,2023-10
2023-10-29,Teclado,María,Sur,7,559.93,294.68,265.25,906,2023-10
2023-10-30,Laptop,Pedro,Sur,9,8099.91,4102.61,3997.3,907,2023-10
2023-10-30,Mouse,Ana,Este,3,89.97,38.06,51.91,908,2023-10
2023-10-30,Teclado,Ana,Este,13,1039.87,541.9,497.97,909,2023-10
2023-10-31,Laptop,Luis,Sur,15,13499.85,5716.39,7783.46,910,2023-10
2023-10-31,Mouse,Ana,Este,18,539.82,252.33,287.49,911,2023-10
2023-10-31,Teclado,María,Norte,19,1519.81,651.34,868.47,912,2023-10
2023-11-01,Laptop,María,Norte,1,899.99,484.57,415.42,913,2023-11
2023-11-01,Mouse,Ana,Sur,6,179.94,79.4,100.54,914,2023-11
2023-11-01,Teclado,Ana,Oeste,2,159.98,76.53,83.45,915,2023-11
2023-11-02,Laptop,Luis,Sur,14,12599.86,7297.02,5302.84,916,2023-11
2023-11-02,Mouse,Ana,Sur,6,179.94,79.33,100.61,917,2023-11
2023-11-02,Teclado,Luis,Oeste,14,1119.86,561.68,558.18,918,2023-11
2023-11-03,Laptop,Luis,Oeste,4,3599.96,1741.86,1858.1,919,2023-11
2023-11-03,Mouse,Ana,Oeste,8,239.92,96.84,143.08,920,2023-11
2023-11-03,Teclado,Carlos,Norte,3,239.97,134.04,105.93,921,2023-11
2023-11-04,Laptop,Carlos,Este,19,17099.81,7076.06,10023.75,922,2023-11
2023-11-04,Mouse,Luis,Norte,14,419.86,207.77,212.09,923,2023-11
2023-11-04,Teclado,Ana,Este,17,1359.83,696.42,663.41,924,2023-11
2023-11-05,Laptop,Carlos,Norte,8,7199.92,3784.89,3415.03,925,2023-11
2023-11-05,Mouse,Ana,Este,14,419.86,225.77,194.09,926,2023-11
2023-11-05,Teclado,Ana,Norte,6,479.94,216.29,263.65,927,2023-11
2023-11-06,Laptop,Ana,Oeste,16,14399.84,5788.67,8611.17,928,2023-11
2023-11-06,Mouse,Pedro,Sur,19,569.81,310.37,259.44,929,2023-11
2023-11-06,Teclado,Ana,Norte,14,1119.86,567.92,551.94,930,2023-11
2023-11-07,Laptop,Pedro,Este,19,17099.81,9699.41,7400.4,931,2023-11
2023-11-07,Mouse,Luis,Oeste,3,89.97,50.77,39.2,932,2023-11
2023-11-07,Teclado,Carlos,Norte,10,799.9,454.88,345.02,933,2023-11
2023-11-08,Laptop,Carlos,Norte,19,17099.81,8498.93,8600.88,934,2023-11
2023-11-08,Mouse,Carlos,Oeste,9,269.91,125.97,143.94,935,2023-11
2023-11-08,Teclado,Carlos,Norte,13,1039.87,580.57,459.3,936,2023-11
2023-11-09,Laptop,Carlos,Sur,7,6299.93,3088.6,3211.33,937,2023-11
2023-11-09,Mouse,Carlos,Norte,14,419.86,183.35,236.51,938,2023-11
2023-11-09,Teclado,Carlos,Sur,9,719.91,411.06,308.85,939,2023-11
2023-11-10,Laptop,Luis,Sur,19,17099.81,9858.25,7241.56,940,2023-11
2023-11-10,Mouse,Ana,Oeste,15,449.85,221.89,227.96,941,2023-11
2023-11-10,Teclado,María,Norte,14,1119.86,464.9,654.96,942,2023-11
2023-11-11,Laptop,Pedro,Oeste,6,5399.94,2578.82,2821.12,943,2023-11
2023-11-11,Mouse,María,Norte,4,119.96,67.26,52.7,944,2023-11
2023-11-11,Teclado,María,Norte,8,639.92,371.38,268.54,945,2023-11
2023-11-12,Laptop,Ana,Este,17,15299.83,6742.55,8557.28,946,2023-11
2023-11-12,Mouse,Ana,Norte,9,269.91,111.58,158.33,947,2023-11
2023-11-12,Teclado,Ana,Oeste,1,79.99,46.03,33.96,948,2023-11
2023-11-13,Laptop,Carlos,Sur,14,12599.86,6021.23,6578.63,949,2023-11
2023-11-13,Mouse,Luis,Norte,11,329.89,167.7,162.19,950,2023-11
2023-11-13,Teclado,Carlos,Este,3,239.97,142.45,97.52,951,2023-11
2023-11-14,Laptop,Luis,Oeste,9,8099.91,3347.8,4752.11,952,2023-11
2023-11-14,Mouse,Luis,Norte,14,419.86,222.38,197.48,953,2023-11
2023-11-14,Teclado,María,Oeste,9,719.91,298.63,421.28,954,2023-11
2023-11-15,Laptop,María,Este,4,3599.96,1710.32,1889.64,955,2023-11
2023-11-15,Mouse,Luis,Este,4,119.96,67.27,52.69,956,2023-11
2023-11-15,Teclado,Luis,Oeste,8,639.92,311.45,328.47,957,2023-11
2023-11-16,Laptop,Carlos,Norte,2,1799.98,1078.97,721.01,958,2023-11
2023-11-16,Mouse,Carlos,Sur,9,269.91,138.14,131.77,959,2023-11
2023-11-16,Teclado,María,Este,14,1119.86,519.88,599.98,960,2023-11
2023-11-17,Laptop,Ana,Norte,9,8099.91,3596.54,4503.37,961,2023-11
2023-11-17,Mouse,Luis,Norte,16,479.84,225.57,254.27,962,2023-11
2023-11-17,Teclado,Carlos,Sur,17,1359.83,645.25,714.58,963,2023-11
2023-11-18,Laptop,María,Este,16,14399.84,5957.83,8442.01,964,2023-11
2023-11-18,Mouse,Carlos,Este,12,359.88,170.55,189.33,965,2023-11
2023-11-18,Teclado,Luis,Norte,3,239.97,118.27,121.7,966,2023-11
2023-11-19,Laptop,Luis,Norte,11,9899.89,5390.96,4508.93,967,2023-11
2023-11-19,Mouse,Pedro,Sur,14,419.86,223.09,196.77,968,2023-11
2023-11-19,Teclado,Ana,Sur,18,1439.82,780.03,659.79,969,2023-11
2023-11-20,Laptop,Pedro,Este,5,4499.95,1807.51,2692.44,970,2023-11
2023-11-20,Mouse,María,Oeste,16,479.84,212.83,267.01,971,2023-11
2023-11-20,Teclado,Carlos,Este,5,399.95,212.91,187.04,972,2023-11
2023-11-21,Laptop,María,Norte,3,2699.97,1341.34,1358.63,973,2023-11
2023-11-21,Mouse,Luis,Este,12,359.88,144.33,215.55,974,2023-11
2023-11-21,Teclado,Pedro,Oeste,1,79.99,44.87,35.12,975,2023-11
2023-11-22,Laptop,Pedro,Sur,9,8099.91,4491.9,3608.01,976,2023-11
2023-11-22,Mouse,Pedro,Oeste,9,269.91,137.57,132.34,977,2023-11
2023-11-22,Teclado,María,Oeste,4,319.96,132.24,187.72,978,2023-11
2023-11-23,Laptop,Luis,Oeste,3,2699.97,1493.9,1206.07,979,2023-11
2023-11-23,Mouse,Carlos,Sur,17,509.83,263.45,246.38,980,2023-11
2023-11-23,Teclado,Carlos,Oeste,2,159.98,89.01,70.97,981,2023-11
2023-11-24,Laptop,María,Oeste,1,899.99,495.31,404.68,982,2023-11
2023-11-24,Mouse,Pedro,Oeste,8,239.92,134.5,105.42,983,2023-11
2023-11-24,Teclado,Ana,Norte,13,1039.87,523.68,516.19,984,2023-11
2023-11-25,Laptop,María,Oeste,15,13499.85,5778.81,7721.04,985,2023-11
2023-11-25,Mouse,María,Sur,8,239.92,128.17,111.75,986,2023-11
2023-11-25,Teclado,Luis,Oeste,12,959.88,503.07,456.81,987,2023-11
2023-11-26,Laptop,Carlos,Oeste,12,10799.88,5923.2,4876.68,988,2023-11
2023-11-26,Mouse,María,Sur,14,419.86,182.21,237.65,989,2023-11
2023-11-26,Teclado,María,Oeste,15,1199.85,526.73,673.12,990,2023-11
2023-11-27,Laptop,Pedro,Sur,15,13499.85,7804.02,5695.83,991,2023-11
2023-11-27,Mouse,Pedro,Oeste,9,269.91,148.45,121.46,992,2023-11
